fecha,prediccion
2008-12-31,31.274192416028324
2009-01-01,26.28297002372644
2009-01-02,14.22506224570471
2009-01-03,14.39928935583437
2009-01-04,3.508292144597579
2009-01-05,-7.6256405725716565
2009-01-06,-13.455958874213525
